https://api.zan.top/eth-mainnet,1,0,ethereum,error
https://go.getblock.io/aefd01aa907c4805ba3c00a9e5b48c6b,1,0,ethereum,present
https://1rpc.io/eth,1,1,ethereum,present
https://eth.drpc.org,1,1,ethereum,present
https://0xrpc.io/eth,1,1,ethereum,present
https://eth.merkle.io,1,1,ethereum,present
https://rpc.payload.de,1,1,ethereum,present
https://eth1.lava.build,1,1,ethereum,present
https://eth.meowrpc.com,1,1,ethereum,present
https://eth.llamarpc.com,1,1,ethereum,present
https://rpc.mevblocker.io,1,1,ethereum,present
https://rpc.flashbots.net,1,1,ethereum,present
https://uk.rpc.blxrbdn.com,1,1,ethereum,present
https://rpc.eth.gateway.fm,1,1,ethereum,present
https://ethereum.therpc.io,1,1,ethereum,present
https://eth.blockrazor.xyz,1,1,ethereum,present
https://eth.rpc.blxrbdn.com,1,1,ethereum,present
https://eth-pokt.nodies.app,1,1,ethereum,present
https://core.gashawk.io/rpc,1,1,ethereum,present
https://eth.nodeconnect.org,1,1,ethereum,error
https://rpc.poolz.finance/eth,1,1,ethereum,present
https://rpc.notadegen.com/eth,1,1,ethereum,error
https://rpc.flashbots.net/fast,1,1,ethereum,present
https://rpc.mevblocker.io/fast,1,1,ethereum,present
https://ethereum.publicnode.com,1,1,ethereum,present
https://virginia.rpc.blxrbdn.com,1,1,ethereum,present
https://singapore.rpc.blxrbdn.com,1,1,ethereum,present
https://ethereum-public.nodies.app,1,1,ethereum,present
https://rpc.mevblocker.io/noreverts,1,1,ethereum,present
https://mainnet.gateway.tenderly.co,1,1,ethereum,present
https://ethereum-rpc.publicnode.com,1,1,ethereum,present
https://eth.api.onfinality.io/public,1,1,ethereum,present
https://rpc.mevblocker.io/fullprivacy,1,1,ethereum,present
https://eth-mainnet.public.blastapi.io,1,1,ethereum,present
https://gateway.tenderly.co/public/mainnet,1,1,ethereum,present
https://ethereum.rpc.subquery.network/public,1,1,ethereum,present
https://ethereum.public.blockpi.network/v1/rpc/public,1,1,ethereum,present
https://eth-mainnet.nodereal.io/v1/1659dfb40aa24bbb8153a677b98064d7,1,1,ethereum,present
https://eth-mainnet.alchemyapi.io/v2/VsPzIezK0AtqsnrWAuV0Gew-MS7H_E5E,1,1,ethereum,present
https://eth-mainnet.alchemyapi.io/v2/84tGz8xVIWFkagsaSzNjObh7aSPbxeXD,1,1,ethereum,present
https://eth-mainnet.rpcfast.com?api_key=xbhWBI1Wkguk8SNMu1bvvLurPGLXmgwYeC4S6g2H7WdwFigZSmPWVZRxrskEQwIf,1,1,ethereum,present
https://openapi.bitstack.com/v1/wNFxbiJyQsSeLrX8RRCHi7NpRxrlErZk/DjShIqLishPCTB9HiMkPHXjUM9CNM9Na/ETH/mainnet,1,1,ethereum,present
https://1rpc.io/op,10,0,optimism,present
https://optimism.drpc.org,10,0,optimism,present
https://mainnet.optimism.io,10,0,optimism,present
https://optimism.gateway.tenderly.co,10,0,optimism,present
https://gateway.tenderly.co/public/optimism,10,0,optimism,present
https://opt-mainnet.g.alchemy.com/v2/7urLa-8k2RR_UYc0exh-b0qg4xySL5KA,10,0,optimism,present
https://opt-mainnet.g.alchemy.com/v2/3glkhRJRgzHCB2NbDwiQa7G_FTdqn3-T,10,0,optimism,present
https://0xrpc.io/op,10,1,optimism,present
https://op-pokt.nodies.app,10,1,optimism,present
https://optimism.therpc.io,10,1,optimism,present
https://api.zan.top/opt-mainnet,10,1,optimism,present
https://optimism-public.nodies.app,10,1,optimism,present
https://optimism-rpc.publicnode.com,10,1,optimism,present
https://optimism.api.onfinality.io/public,10,1,optimism,present
https://optimism-mainnet.public.blastapi.io,10,1,optimism,present
https://optimism.rpc.subquery.network/public,10,1,optimism,present
https://optimism.public.blockpi.network/v1/rpc/public,10,1,optimism,present
https://go.getblock.io/e8a75f8dcf614861becfbcb185be6eb4,10,1,optimism,present
https://rpc.au.cc/flare,14,1,flare,present
https://rpc.ankr.com/flare,14,1,flare,present
https://flare.rpc.thirdweb.com,14,1,flare,present
https://flare.solidifi.app/ext/C/rpc,14,1,flare,present
https://flare-api.flare.network/ext/C/rpc,14,1,flare,present
https://evm.cronos.org,25,0,cronosevm,present
https://cronos.drpc.org,25,0,cronosevm,present
https://cronos-evm-rpc.publicnode.com,25,0,cronosevm,present
https://evm-dev.cronos.org,25,1,cronosevm,present
https://1rpc.io/cro,25,2,cronosevm,present
https://rpc.vvs.finance,25,2,cronosevm,present
https://mycrypto.rsk.co,30,0,rootstock,present
https://public-node.rsk.co,30,0,rootstock,present
https://rootstock.drpc.org,30,0,rootstock,present
https://rootstock-mainnet.public.blastapi.io,30,1,rootstock,present
https://mycrypto.testnet.rsk.co,31,0,rootstock-testnet,present
https://public-node.testnet.rsk.co,31,0,rootstock-testnet,present
https://rootstock-testnet.drpc.org,31,1,rootstock-testnet,present
https://dimension-evm-rpc.xpla.dev,37,0,xpla,present
https://rpc.telos.net,40,0,telos,present
https://telos.drpc.org,40,0,telos,present
https://rpc.ankr.com/telos,40,0,telos,present
https://rpc.poolz.finance/telos,40,0,telos,present
https://rpc.testnet.telos.net,41,0,telos-testnet,present
https://cube-evm-rpc.xpla.dev,47,1,xpla-testnet,present
